METHOD,THRESHOLD,AUPRC_all,BEST_THRESHOLD_all,BEST_F1-SCORE_all,AUPRC_strong,BEST_THRESHOLD_strong,BEST_F1-SCORE_strong,AUPRC_weak,BEST_THRESHOLD_weak,BEST_F1-SCORE_weak,TN_all_seg,FP_all_seg,FN_all_seg,TP_all_seg,Recall_all_seg,Precision_all_seg,F1-score_all_seg,Iou_all_seg,TN_all_class_clas,FP_all_class_clas,FN_all_class_clas,TP_all_class_clas,Recall_all_class_clas,Precision_all_class_clas,F1-score_all_class_clas,Iou_all_class_clas,FPR_all_class_clas,TN_strong_seg,FP_strong_seg,FN_strong_seg,TP_strong_seg,Recall_strong_seg,Precision_strong_seg,F1-score_strong_seg,Iou_strong_seg,TN_strong_class_clas,FP_strong_class_clas,FN_strong_class_clas,TP_strong_class_clas,Recall_strong_class_clas,Precision_strong_class_clas,F1-score_strong_class_clas,Iou_strong_class_clas,FPR_strong_class_clas,TN_weak_seg,FP_weak_seg,FN_weak_seg,TP_weak_seg,Recall_weak_seg,Precision_weak_seg,F1-score_weak_seg,Iou_weak_seg,TN_weak_class_clas,FP_weak_class_clas,FN_weak_class_clas,TP_weak_class_clas,Recall_weak_class_clas,Precision_weak_class_clas,F1-score_weak_class_clas,Iou_weak_class_clas,FPR_weak_class_clas
MAG1C_SASdata_selected_50_evenly_spaced,1600,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86640276,1317318,132199,82267,0.38358993966409594,0.05877956680015862,0.1019385384972346,0.0537066583800327,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17097506,17223,98645,75266,0.4327845852188763,0.8137832607120847,0.56506006006006,0.3937865581215273,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28663356,31001,33554,7001,0.17262976205153496,0.1842271459396874,0.1782400040734753,0.09783945441332663,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,1700,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87804588,153006,151809,62657,0.292153534826033,0.2905319874062774,0.29134050482529655,0.17050822919841513,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17100526,14203,117303,56608,0.3254998246229393,0.7994238183333098,0.46263106708836965,0.3009239078431164,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28652298,42059,34506,6049,0.14915546788312167,0.12573792300656855,0.13644925166078295,0.0732200353450989,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,1700,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86671829,1285765,137360,77106,0.359525519196516,0.05657615430954214,0.09776731288240878,0.05139608500290955,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17100782,13947,103151,70760,0.40687478077867417,0.8353500891307684,0.547216357716787,0.37666748288600965,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28667392,26965,34209,6346,0.156478855874738,0.19050764011887966,0.17182465545717923,0.09398696682464455,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,1800,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86700755,1256839,142377,72089,0.33613253382820585,0.054245978713669964,0.09341619832654526,0.04899663903813281,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17103367,11362,107496,66415,0.3818907372161623,0.853915682013963,0.5277565875210578,0.3584710130456138,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28670928,23429,34881,5674,0.13990876587350512,0.19496271862007353,0.16291021849608087,0.08867841960490122,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,1800,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87821880,135714,156088,58378,0.2722016543414807,0.30077489025822807,0.2857758261984834,0.1667085498886287,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17102354,12375,120956,52955,0.3044948278142268,0.8105770702586866,0.4426916791018262,0.28426720204416867,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28657055,37302,35132,5423,0.13371963999506842,0.12692802808660036,0.13023535062439962,0.0696533388134657,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,1900,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86726084,1231510,146880,67586,0.3151361987447894,0.052025408437867564,0.08930721040829513,0.04674074811753445,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17105214,9515,111470,62441,0.35903996871963245,0.867766412807827,0.5079250163706394,0.34041520831288913,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28673554,20803,35410,5145,0.12686475157193935,0.19828117774009557,0.15472986181074538,0.08385214641937482,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,1900,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87836443,121151,159900,54566,0.2544272751858103,0.31053341452449107,0.27969439980726984,0.16258413608369063,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17103956,10773,124203,49708,0.2858243584362116,0.821877945139796,0.42414416874296046,0.26915163197678194,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28660998,33359,35697,4858,0.11978794230057946,0.1271162048303111,0.12334331996140761,0.0657250317937062,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,2000,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87848860,108734,163344,51122,0.23836878572827394,0.31980032028825944,0.2731445119442619,0.15817450495049504,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17105211,9518,127119,46792,0.2690571614216467,0.8309714082756171,0.4064963665347644,0.2550959771900844,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28664445,29912,36225,4330,0.10676858587103932,0.12645289410665264,0.11578004465419736,0.06144720223650787,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,2000,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86749100,1208494,151102,63364,0.29545009465369804,0.04982002707849461,0.08526270180660475,0.044529712711530896,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17106699,8030,115195,58716,0.3376209670463628,0.8796931651334912,0.48796419800795326,0.3227200026382179,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28675708,18649,35907,4648,0.11460978917519418,0.1995106666094347,0.14558666917246132,0.07850820890480373,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,2100,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87859919,97675,166444,48022,0.22391428011899323,0.3296018449247411,0.2666681474776698,0.15384713959396554,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17106521,8208,129792,44119,0.2536872308249622,0.8431402526420395,0.3900228962420106,0.24225369126779742,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28667323,27034,36652,3903,0.09623967451608927,0.12615961470084364,0.10918704190678677,0.057746082942490645,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,2100,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86770868,1186726,155320,59146,0.27578264153758636,0.0474735767398256,0.08100316502070068,0.04221120303284632,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17107758,6971,118904,55007,0.31629396645410585,0.8875246055051793,0.4663803738198899,0.3041043332117071,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28677392,16965,36416,4139,0.10205893231414129,0.19612395754359363,0.13425452894143597,0.07195757997218359,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SASdata_selected_50_evenly_spaced,2200,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86791410,1166184,158990,55476,0.25867037199369597,0.045410343303374096,0.07725784506373397,0.04018107413174954,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17108632,6097,122111,51800,0.2978534997786224,0.894692298391972,0.4469215902816123,0.28776498822274565,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28678770,15587,36879,3676,0.09064233756626804,0.19083216529097233,0.12290614865090776,0.06547682661821809,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,2200,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87869687,87907,169258,45208,0.21079331922076228,0.3396161213987905,0.26012929360350534,0.1495107036673248,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17107524,7205,132200,41711,0.23984106813255054,0.8527066808406247,0.37438012449119723,0.2302999182844144,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28670057,24300,37058,3497,0.08622857847367772,0.1258049429794582,0.10232326779026218,0.0539202837098142,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,2300,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86810924,1146670,162617,51849,0.24175860043083752,0.04326089114982741,0.07338931411161477,0.0380924463095532,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17109366,5363,125350,48561,0.27922903094111357,0.9005452117795416,0.42628217789189543,0.2708758659928378,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28679945,14412,37267,3288,0.08107508322031809,0.1857627118644068,0.11288301433353361,0.059817708807102445,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,2300,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87877923,79671,171783,42683,0.19901989126481587,0.348848423427105,0.2534469449557627,0.14511265158752554,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17108308,6421,134427,39484,0.2270356676690951,0.8601241694804488,0.3592459147650763,0.21895171128806867,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28672348,22009,37356,3199,0.07888053261003575,0.1269041574103459,0.09728874899259461,0.051131641199411805,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,2400,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87885343,72251,174258,40208,0.18747960049611592,0.3575347459963187,0.24597690601819985,0.14023584231140812,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17109011,5718,136584,37327,0.21463277193507024,0.8671622720408875,0.34409742067515997,0.20780052218739736,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28674268,20089,37674,2881,0.0710393293058809,0.12542446669569002,0.09070444706808342,0.047506760767759386,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,2400,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86828883,1128711,165892,48574,0.22648811466619417,0.04125933822311505,0.06980271614678199,0.03616351381835752,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17109913,4816,128328,45583,0.2621053297376244,0.9044425484632631,0.4064286032722571,0.25504260688088537,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28680977,13380,37564,2991,0.07375169522870176,0.1827011178303097,0.1050837929944138,0.05545564104941133,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,2500,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87891757,65837,176527,37939,0.17689983493887143,0.3655854918285538,0.2384286172158295,0.13534996057837412,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17109614,5115,138540,35371,0.20338563978126742,0.8736600306278713,0.3299579751582345,0.1975746539608772,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28676046,18311,37987,2568,0.06332141536185427,0.12299439628334691,0.08360191424943843,0.04362450310875548,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SASdata_selected_50_evenly_spaced,2500,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86846217,1111377,168745,45721,0.21318530676191097,0.03951350706681716,0.06666987468320838,0.03448447516033196,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17110440,4289,130924,42987,0.24717815434331353,0.9092774346391403,0.3886937297399937,0.24122895622895624,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28681875,12482,37821,2734,0.06741462211811121,0.17967928496319663,0.09804378619712753,0.051548918679412484,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,2600,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87897391,60203,178556,35910,0.16743912788040996,0.373622714929302,0.23124551241391084,0.13073918061375692,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17110142,4587,140395,33516,0.1927192644513573,0.8796157782851743,0.3161678002396068,0.18776680971215365,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28677753,16604,38161,2394,0.059030945629392186,0.1260132645541636,0.08039897234396252,0.04188316800503858,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SASdata_selected_50_evenly_spaced,2600,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86863075,1094519,171464,43002,0.20050730651944831,0.037803258137651966,0.063613037699327,0.03285140777014252,1,25,1,25,0.9615384615384616,0.5,0.6578947368421052,0.49019607843137253,0.9615384615384616,17110909,3820,133431,40480,0.23276273496213581,0.9137697516930022,0.37101704313714706,0.22775992933140532,1,25,1,10,0.9090909090909091,0.2857142857142857,0.43478260869565216,0.2777777777777778,0.9615384615384616,28682595,11762,38033,2522,0.06218715324867464,0.1765611873424811,0.0919783365852769,0.048206128027218687,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
