timestamp,cpu_percent,ram_used_MB,proc_read_MB,proc_write_MB
1774366453.8611312,29.3,982.23828125,0.0,0.0
1774366453.9797366,25.6,1030.6953125,0.0,0.0
1774366454.1017206,30.0,1029.92578125,0.0,0.0
1774366454.2208502,27.5,1059.44140625,0.0,0.0
1774366454.34267,25.0,1054.55859375,0.0,0.0
1774366454.4623125,30.0,1086.39453125,0.0,0.0
1774366454.5821908,29.3,1106.00390625,0.0,0.0
1774366454.7016435,29.3,1110.140625,0.0,0.0
1774366454.8209884,27.5,1139.03125,0.0,0.0
1774366454.943201,29.3,1132.671875,0.0,0.0
1774366455.0627291,25.6,1171.421875,0.0,0.0
1774366455.1845672,26.8,1151.7890625,0.0,0.0
1774366455.3034089,28.2,1199.234375,0.0,0.0
1774366455.425814,28.2,1182.9609375,0.0,0.0
1774366455.5450354,25.6,1231.04296875,0.0,0.0
1774366455.6657531,29.3,1208.94140625,0.0,0.0
1774366455.7848125,29.3,1261.15625,0.0,0.0
1774366455.9020333,26.8,1235.09375,0.0,0.0
1774366456.0190501,94.9,1236.078125,0.0,0.0
1774366456.1360993,100.0,1236.3046875,0.0,0.0
1774366456.2541258,92.5,1254.67578125,0.12109375,0.0
1774366456.3725023,25.0,1283.59765625,0.0,0.0
1774366456.5380213,95.0,1287.734375,0.0,0.0
1774366456.66045,90.2,1235.625,0.0,0.0
1774366456.7771118,100.0,1235.625,0.0,0.0
1774366456.9077575,100.0,1235.625,0.0,0.0
1774366457.0248153,84.2,1237.625,0.0,0.0
1774366457.14264,26.8,1241.55078125,0.0,0.0
1774366457.259404,29.3,1245.796875,0.0,0.0
1774366457.3764646,27.5,1250.04296875,0.0,0.0
1774366457.493464,25.0,1254.04296875,0.0,0.0
1774366457.6103015,27.5,1258.04296875,0.0,0.0
1774366457.7273386,27.5,1262.04296875,0.0,0.0
1774366457.8449187,25.0,1266.04296875,0.0,0.0
1774366457.9617908,25.6,1270.04296875,0.0,0.0
1774366458.0784948,27.5,1274.04296875,0.0,0.0
1774366458.19545,27.5,1278.2890625,0.0,0.0
1774366458.3123407,25.0,1282.2890625,0.0,0.0
1774366458.4290714,27.5,1283.1015625,0.0,0.0
1774366458.5462563,25.6,1287.49609375,0.0,0.0
1774366458.66336,25.6,1290.765625,0.0,0.0
1774366458.7802594,27.5,1295.04296875,0.0,0.0
1774366458.8973742,27.5,1299.06640625,0.0,0.0
1774366459.0144594,25.0,1302.79296875,0.0,0.0
1774366459.1314948,25.6,1306.08203125,0.0,0.0
1774366459.262686,52.4,1291.59375,0.0,0.0
1774366459.4415045,63.4,1309.671875,0.0,0.0
1774366459.5677118,77.5,1235.640625,0.0,0.0
1774366459.6981726,100.0,1235.640625,0.0,0.0
1774366459.8284843,100.0,1242.078125,0.0,0.0
1774366459.9463255,33.3,1276.32421875,0.0,0.0
1774366460.0972633,76.2,1277.7890625,0.0,0.0
1774366460.229747,95.1,1235.59375,0.0,0.0
1774366460.3601797,100.0,1235.83984375,0.0,0.0
1774366460.4770901,100.0,1235.83984375,0.0,0.0
1774366460.594778,87.5,1250.2578125,0.0,0.0
1774366460.7125099,29.3,1274.50390625,0.0,0.0
1774366460.8290699,29.3,1293.75390625,0.0,0.0
1774366460.9462404,27.5,1296.65234375,0.0,0.0
1774366461.0634873,25.6,1299.421875,0.0,0.0
1774366461.1801057,26.8,1302.1640625,0.0,0.0
1774366461.296537,27.5,1306.49609375,0.0,0.0
1774366461.413289,27.5,1306.47265625,0.0,0.0
1774366461.546201,46.2,1234.71484375,0.0,0.0
1774366461.7208238,71.4,1305.5078125,0.0,0.0
1774366461.8438866,70.0,1236.0703125,0.0,0.0
1774366461.973416,100.0,1236.0703125,0.0,0.0
1774366462.102649,100.0,1236.0703125,0.0,0.0
1774366462.2323656,100.0,1236.5625,0.0,0.0
1774366462.3499613,64.1,1252.53125,0.0,0.0
1774366462.467874,25.6,1268.77734375,0.0,0.0
1774366462.5853586,25.0,1282.77734375,0.0,0.0
1774366462.7026355,27.5,1297.24609375,0.0,0.0
1774366462.820223,27.5,1311.92578125,0.0,0.0
1774366462.9369934,25.0,1314.15625,0.0,0.0
1774366463.0538445,31.0,1314.69921875,0.0,0.0
1774366463.1715958,25.6,1316.6640625,0.0,0.0
1774366463.2890108,25.0,1332.78125,0.0,0.0
1774366463.4216535,60.0,1240.5546875,0.0,0.0
1774366463.6294727,57.5,1339.5234375,0.0,0.0
1774366463.758853,65.0,1245.4609375,0.0,0.0
1774366463.8891852,100.0,1245.4609375,0.0,0.0
1774366464.0196433,100.0,1245.4609375,0.0,0.0
1774366464.1371155,89.7,1263.0234375,0.0,0.0
1774366464.2547965,25.0,1285.26953125,0.0,0.0
1774366464.3722796,27.5,1309.26953125,0.0,0.0
1774366464.494476,82.5,1287.26953125,0.0,0.0
1774366464.6263933,90.0,1247.03125,0.0,0.0
1774366464.7569454,90.0,1247.03125,0.0,0.0
1774366464.8876157,100.0,1247.03125,0.0,0.0
1774366465.005394,90.2,1267.515625,0.0,0.0
1774366465.1591814,26.8,1299.515625,0.0,0.0
