id,action_name,marker,timestamp
EMIT_L1B_RAD_001_20230502T042310_2312203_009,save_inference,END,1774368725.6657667
EMIT_L1B_RAD_001_20240718T034756_2420003_002,load_scene,START,1774368725.6657915
EMIT_L1B_RAD_001_20240718T034756_2420003_002,load_scene,END,1774368735.6095238
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_prep,START,1774368735.6097682
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_prep,END,1774368738.179979
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_compute,START,1774368738.1799886
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_compute,END,1774368751.70585
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_post,START,1774368751.7058606
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_post,END,1774368751.7431867
EMIT_L1B_RAD_001_20240718T034756_2420003_002,normalize,START,1774368751.743198
EMIT_L1B_RAD_001_20240718T034756_2420003_002,normalize,END,1774368751.8797045
EMIT_L1B_RAD_001_20240718T034756_2420003_002,tile_image,START,1774368751.8797185
EMIT_L1B_RAD_001_20240718T034756_2420003_002,tile_image,END,1774368751.9570088
EMIT_L1B_RAD_001_20240718T034756_2420003_002,inference_tiles,START,1774368751.9570246
EMIT_L1B_RAD_001_20240718T034756_2420003_002,inference_tiles,END,1774368758.179896
EMIT_L1B_RAD_001_20240718T034756_2420003_002,post_tiles,START,1774368758.179906
EMIT_L1B_RAD_001_20240718T034756_2420003_002,post_tiles,END,1774368758.4122975
EMIT_L1B_RAD_001_20240718T034756_2420003_002,stitch_tiles,START,1774368758.412309
EMIT_L1B_RAD_001_20240718T034756_2420003_002,stitch_tiles,END,1774368758.4364815
EMIT_L1B_RAD_001_20240718T034756_2420003_002,create_out_dir,START,1774368758.4364915
EMIT_L1B_RAD_001_20240718T034756_2420003_002,create_out_dir,END,1774368758.4370537
EMIT_L1B_RAD_001_20240718T034756_2420003_002,save_inference,START,1774368758.4370573
EMIT_L1B_RAD_001_20240718T034756_2420003_002,save_inference,END,1774368758.5035799
EMIT_L1B_RAD_001_20240329T142846_2408909_012,load_scene,START,1774368758.503605
EMIT_L1B_RAD_001_20240329T142846_2408909_012,load_scene,END,1774368764.1207519
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_prep,START,1774368764.1209874
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_prep,END,1774368765.434458
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_compute,START,1774368765.4344678
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_compute,END,1774368772.3317654
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_post,START,1774368772.3317757
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_post,END,1774368772.3525796
EMIT_L1B_RAD_001_20240329T142846_2408909_012,normalize,START,1774368772.352593
EMIT_L1B_RAD_001_20240329T142846_2408909_012,normalize,END,1774368772.4294646
EMIT_L1B_RAD_001_20240329T142846_2408909_012,tile_image,START,1774368772.4294782
EMIT_L1B_RAD_001_20240329T142846_2408909_012,tile_image,END,1774368772.4703832
EMIT_L1B_RAD_001_20240329T142846_2408909_012,inference_tiles,START,1774368772.4703908
EMIT_L1B_RAD_001_20240329T142846_2408909_012,inference_tiles,END,1774368776.2250748
EMIT_L1B_RAD_001_20240329T142846_2408909_012,post_tiles,START,1774368776.225085
EMIT_L1B_RAD_001_20240329T142846_2408909_012,post_tiles,END,1774368776.3637168
EMIT_L1B_RAD_001_20240329T142846_2408909_012,stitch_tiles,START,1774368776.3637278
EMIT_L1B_RAD_001_20240329T142846_2408909_012,stitch_tiles,END,1774368776.3779244
EMIT_L1B_RAD_001_20240329T142846_2408909_012,create_out_dir,START,1774368776.3779387
EMIT_L1B_RAD_001_20240329T142846_2408909_012,create_out_dir,END,1774368776.3786163
EMIT_L1B_RAD_001_20240329T142846_2408909_012,save_inference,START,1774368776.3786347
EMIT_L1B_RAD_001_20240329T142846_2408909_012,save_inference,END,1774368776.4199133
EMIT_L1B_RAD_001_20230203T171446_2303412_007,load_scene,START,1774368776.4199388
EMIT_L1B_RAD_001_20230203T171446_2303412_007,load_scene,END,1774368786.022374
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_prep,START,1774368786.0226965
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_prep,END,1774368788.3773959
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_compute,START,1774368788.3774061
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_compute,END,1774368802.217504
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_post,START,1774368802.2175193
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_post,END,1774368802.2551217
EMIT_L1B_RAD_001_20230203T171446_2303412_007,normalize,START,1774368802.255135
EMIT_L1B_RAD_001_20230203T171446_2303412_007,normalize,END,1774368802.3843684
EMIT_L1B_RAD_001_20230203T171446_2303412_007,tile_image,START,1774368802.3843799
EMIT_L1B_RAD_001_20230203T171446_2303412_007,tile_image,END,1774368802.4977129
EMIT_L1B_RAD_001_20230203T171446_2303412_007,inference_tiles,START,1774368802.497726
EMIT_L1B_RAD_001_20230203T171446_2303412_007,inference_tiles,END,1774368808.8088024
EMIT_L1B_RAD_001_20230203T171446_2303412_007,post_tiles,START,1774368808.8088124
EMIT_L1B_RAD_001_20230203T171446_2303412_007,post_tiles,END,1774368809.0406177
EMIT_L1B_RAD_001_20230203T171446_2303412_007,stitch_tiles,START,1774368809.0406265
EMIT_L1B_RAD_001_20230203T171446_2303412_007,stitch_tiles,END,1774368809.0651195
EMIT_L1B_RAD_001_20230203T171446_2303412_007,create_out_dir,START,1774368809.0651293
EMIT_L1B_RAD_001_20230203T171446_2303412_007,create_out_dir,END,1774368809.0656748
EMIT_L1B_RAD_001_20230203T171446_2303412_007,save_inference,START,1774368809.0656781
EMIT_L1B_RAD_001_20230203T171446_2303412_007,save_inference,END,1774368809.1324291
EMIT_L1B_RAD_001_20240223T065341_2405405_011,load_scene,START,1774368809.132449
EMIT_L1B_RAD_001_20240223T065341_2405405_011,load_scene,END,1774368814.930927
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_prep,START,1774368814.931181
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_prep,END,1774368816.2985494
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_compute,START,1774368816.2985573
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_compute,END,1774368824.0583875
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_post,START,1774368824.0583975
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_post,END,1774368824.0816424
EMIT_L1B_RAD_001_20240223T065341_2405405_011,normalize,START,1774368824.0816555
EMIT_L1B_RAD_001_20240223T065341_2405405_011,normalize,END,1774368824.157997
EMIT_L1B_RAD_001_20240223T065341_2405405_011,tile_image,START,1774368824.158011
EMIT_L1B_RAD_001_20240223T065341_2405405_011,tile_image,END,1774368824.1996963
EMIT_L1B_RAD_001_20240223T065341_2405405_011,inference_tiles,START,1774368824.1997046
EMIT_L1B_RAD_001_20240223T065341_2405405_011,inference_tiles,END,1774368827.9094574
EMIT_L1B_RAD_001_20240223T065341_2405405_011,post_tiles,START,1774368827.909467
EMIT_L1B_RAD_001_20240223T065341_2405405_011,post_tiles,END,1774368828.0487719
EMIT_L1B_RAD_001_20240223T065341_2405405_011,stitch_tiles,START,1774368828.0487835
EMIT_L1B_RAD_001_20240223T065341_2405405_011,stitch_tiles,END,1774368828.0624142
EMIT_L1B_RAD_001_20240223T065341_2405405_011,create_out_dir,START,1774368828.0624292
EMIT_L1B_RAD_001_20240223T065341_2405405_011,create_out_dir,END,1774368828.063107
EMIT_L1B_RAD_001_20240223T065341_2405405_011,save_inference,START,1774368828.0631104
EMIT_L1B_RAD_001_20240223T065341_2405405_011,save_inference,END,1774368828.1046796
EMIT_L1B_RAD_001_20230610T053019_2316104_006,load_scene,START,1774368828.104706
EMIT_L1B_RAD_001_20230610T053019_2316104_006,load_scene,END,1774368839.4397354
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_prep,START,1774368839.4400942
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_prep,END,1774368842.0813231
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_compute,START,1774368842.081333
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_compute,END,1774368856.4288027
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_post,START,1774368856.428821
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_post,END,1774368856.4707553
EMIT_L1B_RAD_001_20230610T053019_2316104_006,normalize,START,1774368856.4707687
EMIT_L1B_RAD_001_20230610T053019_2316104_006,normalize,END,1774368856.648114
EMIT_L1B_RAD_001_20230610T053019_2316104_006,tile_image,START,1774368856.6481314
EMIT_L1B_RAD_001_20230610T053019_2316104_006,tile_image,END,1774368856.744617
EMIT_L1B_RAD_001_20230610T053019_2316104_006,inference_tiles,START,1774368856.7446258
EMIT_L1B_RAD_001_20230610T053019_2316104_006,inference_tiles,END,1774368862.91812
EMIT_L1B_RAD_001_20230610T053019_2316104_006,post_tiles,START,1774368862.91813
EMIT_L1B_RAD_001_20230610T053019_2316104_006,post_tiles,END,1774368863.150017
EMIT_L1B_RAD_001_20230610T053019_2316104_006,stitch_tiles,START,1774368863.150028
EMIT_L1B_RAD_001_20230610T053019_2316104_006,stitch_tiles,END,1774368863.1780689
EMIT_L1B_RAD_001_20230610T053019_2316104_006,create_out_dir,START,1774368863.1780813
EMIT_L1B_RAD_001_20230610T053019_2316104_006,create_out_dir,END,1774368863.1786492
EMIT_L1B_RAD_001_20230610T053019_2316104_006,save_inference,START,1774368863.1786528
EMIT_L1B_RAD_001_20230610T053019_2316104_006,save_inference,END,1774368863.2533388
EMIT_L1B_RAD_001_20240722T112508_2420408_011,load_scene,START,1774368863.2533634
EMIT_L1B_RAD_001_20240722T112508_2420408_011,load_scene,END,1774368869.1471453
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_prep,START,1774368869.1473904
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_prep,END,1774368870.6559026
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_compute,START,1774368870.655908
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_compute,END,1774368878.055573
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_post,START,1774368878.0555875
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_post,END,1774368878.0770864
EMIT_L1B_RAD_001_20240722T112508_2420408_011,normalize,START,1774368878.0771
EMIT_L1B_RAD_001_20240722T112508_2420408_011,normalize,END,1774368878.1521292
EMIT_L1B_RAD_001_20240722T112508_2420408_011,tile_image,START,1774368878.1521459
EMIT_L1B_RAD_001_20240722T112508_2420408_011,tile_image,END,1774368878.196925
EMIT_L1B_RAD_001_20240722T112508_2420408_011,inference_tiles,START,1774368878.1969357
EMIT_L1B_RAD_001_20240722T112508_2420408_011,inference_tiles,END,1774368881.9075658
EMIT_L1B_RAD_001_20240722T112508_2420408_011,post_tiles,START,1774368881.9075766
EMIT_L1B_RAD_001_20240722T112508_2420408_011,post_tiles,END,1774368882.046984
EMIT_L1B_RAD_001_20240722T112508_2420408_011,stitch_tiles,START,1774368882.0469952
EMIT_L1B_RAD_001_20240722T112508_2420408_011,stitch_tiles,END,1774368882.061377
EMIT_L1B_RAD_001_20240722T112508_2420408_011,create_out_dir,START,1774368882.0613918
EMIT_L1B_RAD_001_20240722T112508_2420408_011,create_out_dir,END,1774368882.0620728
EMIT_L1B_RAD_001_20240722T112508_2420408_011,save_inference,START,1774368882.0620763
EMIT_L1B_RAD_001_20240722T112508_2420408_011,save_inference,END,1774368882.1045165
EMIT_L1B_RAD_001_20231009T091423_2328206_033,load_scene,START,1774368882.1045413
EMIT_L1B_RAD_001_20231009T091423_2328206_033,load_scene,END,1774368890.4690146
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_prep,START,1774368890.4692688
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_prep,END,1774368892.4568975
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_compute,START,1774368892.456906
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_compute,END,1774368903.249726
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_post,START,1774368903.2497401
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_post,END,1774368903.2848575
EMIT_L1B_RAD_001_20231009T091423_2328206_033,normalize,START,1774368903.2848709
EMIT_L1B_RAD_001_20231009T091423_2328206_033,normalize,END,1774368903.4325676
EMIT_L1B_RAD_001_20231009T091423_2328206_033,tile_image,START,1774368903.4325824
EMIT_L1B_RAD_001_20231009T091423_2328206_033,tile_image,END,1774368903.5097752
EMIT_L1B_RAD_001_20231009T091423_2328206_033,inference_tiles,START,1774368903.509782
EMIT_L1B_RAD_001_20231009T091423_2328206_033,inference_tiles,END,1774368908.4750216
EMIT_L1B_RAD_001_20231009T091423_2328206_033,post_tiles,START,1774368908.4750378
EMIT_L1B_RAD_001_20231009T091423_2328206_033,post_tiles,END,1774368908.6604466
EMIT_L1B_RAD_001_20231009T091423_2328206_033,stitch_tiles,START,1774368908.660458
EMIT_L1B_RAD_001_20231009T091423_2328206_033,stitch_tiles,END,1774368908.6830025
EMIT_L1B_RAD_001_20231009T091423_2328206_033,create_out_dir,START,1774368908.6830175
EMIT_L1B_RAD_001_20231009T091423_2328206_033,create_out_dir,END,1774368908.6838174
EMIT_L1B_RAD_001_20231009T091423_2328206_033,save_inference,START,1774368908.6838212
EMIT_L1B_RAD_001_20231009T091423_2328206_033,save_inference,END,1774368908.7449927
EMIT_L1B_RAD_001_20231008T051536_2328104_008,load_scene,START,1774368908.7450175
EMIT_L1B_RAD_001_20231008T051536_2328104_008,load_scene,END,1774368914.3282194
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_prep,START,1774368914.3284037
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_prep,END,1774368915.6698112
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_compute,START,1774368915.6698198
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_compute,END,1774368924.2155976
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_post,START,1774368924.215609
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_post,END,1774368924.2383173
EMIT_L1B_RAD_001_20231008T051536_2328104_008,normalize,START,1774368924.23833
EMIT_L1B_RAD_001_20231008T051536_2328104_008,normalize,END,1774368924.3133001
EMIT_L1B_RAD_001_20231008T051536_2328104_008,tile_image,START,1774368924.3133168
EMIT_L1B_RAD_001_20231008T051536_2328104_008,tile_image,END,1774368924.3571818
EMIT_L1B_RAD_001_20231008T051536_2328104_008,inference_tiles,START,1774368924.3571916
EMIT_L1B_RAD_001_20231008T051536_2328104_008,inference_tiles,END,1774368928.0706682
EMIT_L1B_RAD_001_20231008T051536_2328104_008,post_tiles,START,1774368928.0706785
EMIT_L1B_RAD_001_20231008T051536_2328104_008,post_tiles,END,1774368928.2120934
EMIT_L1B_RAD_001_20231008T051536_2328104_008,stitch_tiles,START,1774368928.2121046
EMIT_L1B_RAD_001_20231008T051536_2328104_008,stitch_tiles,END,1774368928.2265182
EMIT_L1B_RAD_001_20231008T051536_2328104_008,create_out_dir,START,1774368928.2265317
EMIT_L1B_RAD_001_20231008T051536_2328104_008,create_out_dir,END,1774368928.2272027
EMIT_L1B_RAD_001_20231008T051536_2328104_008,save_inference,START,1774368928.227206
EMIT_L1B_RAD_001_20231008T051536_2328104_008,save_inference,END,1774368928.2699897
EMIT_L1B_RAD_001_20230824T070101_2323605_011,load_scene,START,1774368928.270015
EMIT_L1B_RAD_001_20230824T070101_2323605_011,load_scene,END,1774368933.6158714
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_prep,START,1774368933.616124
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_prep,END,1774368934.893541
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_compute,START,1774368934.8935487
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_compute,END,1774368942.6737902
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_post,START,1774368942.6738057
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_post,END,1774368942.6961966
EMIT_L1B_RAD_001_20230824T070101_2323605_011,normalize,START,1774368942.6962066
EMIT_L1B_RAD_001_20230824T070101_2323605_011,normalize,END,1774368942.7899592
EMIT_L1B_RAD_001_20230824T070101_2323605_011,tile_image,START,1774368942.7899792
EMIT_L1B_RAD_001_20230824T070101_2323605_011,tile_image,END,1774368942.8348355
EMIT_L1B_RAD_001_20230824T070101_2323605_011,inference_tiles,START,1774368942.8348422
EMIT_L1B_RAD_001_20230824T070101_2323605_011,inference_tiles,END,1774368946.5519302
EMIT_L1B_RAD_001_20230824T070101_2323605_011,post_tiles,START,1774368946.5519397
EMIT_L1B_RAD_001_20230824T070101_2323605_011,post_tiles,END,1774368946.6918204
EMIT_L1B_RAD_001_20230824T070101_2323605_011,stitch_tiles,START,1774368946.69183
EMIT_L1B_RAD_001_20230824T070101_2323605_011,stitch_tiles,END,1774368946.7061608
EMIT_L1B_RAD_001_20230824T070101_2323605_011,create_out_dir,START,1774368946.7061758
EMIT_L1B_RAD_001_20230824T070101_2323605_011,create_out_dir,END,1774368946.706859
EMIT_L1B_RAD_001_20230824T070101_2323605_011,save_inference,START,1774368946.706862
EMIT_L1B_RAD_001_20230824T070101_2323605_011,save_inference,END,1774368946.7488568
EMIT_L1B_RAD_001_20240109T131423_2400908_003,load_scene,START,1774368946.7488813
EMIT_L1B_RAD_001_20240109T131423_2400908_003,load_scene,END,1774368952.185962
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_prep,START,1774368952.1862018
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_prep,END,1774368953.5436177
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_compute,START,1774368953.5436268
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_compute,END,1774368962.1070306
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_post,START,1774368962.1070461
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_post,END,1774368962.1305285
EMIT_L1B_RAD_001_20240109T131423_2400908_003,normalize,START,1774368962.1305418
EMIT_L1B_RAD_001_20240109T131423_2400908_003,normalize,END,1774368962.2050614
EMIT_L1B_RAD_001_20240109T131423_2400908_003,tile_image,START,1774368962.2050745
EMIT_L1B_RAD_001_20240109T131423_2400908_003,tile_image,END,1774368962.2465243
EMIT_L1B_RAD_001_20240109T131423_2400908_003,inference_tiles,START,1774368962.2465541
EMIT_L1B_RAD_001_20240109T131423_2400908_003,inference_tiles,END,1774368966.0339015
EMIT_L1B_RAD_001_20240109T131423_2400908_003,post_tiles,START,1774368966.0339124
EMIT_L1B_RAD_001_20240109T131423_2400908_003,post_tiles,END,1774368966.1732612
EMIT_L1B_RAD_001_20240109T131423_2400908_003,stitch_tiles,START,1774368966.1732712
EMIT_L1B_RAD_001_20240109T131423_2400908_003,stitch_tiles,END,1774368966.1875973
EMIT_L1B_RAD_001_20240109T131423_2400908_003,create_out_dir,START,1774368966.187612
EMIT_L1B_RAD_001_20240109T131423_2400908_003,create_out_dir,END,1774368966.1882863
EMIT_L1B_RAD_001_20240109T131423_2400908_003,save_inference,START,1774368966.1882892
EMIT_L1B_RAD_001_20240109T131423_2400908_003,save_inference,END,1774368966.2301123
EMIT_L1B_RAD_001_20230131T053936_2303104_004,load_scene,START,1774368966.230137
EMIT_L1B_RAD_001_20230131T053936_2303104_004,load_scene,END,1774368971.5456471
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_prep,START,1774368971.5459855
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_prep,END,1774368972.8046339
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_compute,START,1774368972.8046436
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_compute,END,1774368980.5253994
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_post,START,1774368980.5254154
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_post,END,1774368980.5484414
EMIT_L1B_RAD_001_20230131T053936_2303104_004,normalize,START,1774368980.5484524
EMIT_L1B_RAD_001_20230131T053936_2303104_004,normalize,END,1774368980.6298068
EMIT_L1B_RAD_001_20230131T053936_2303104_004,tile_image,START,1774368980.6298206
EMIT_L1B_RAD_001_20230131T053936_2303104_004,tile_image,END,1774368980.673032
EMIT_L1B_RAD_001_20230131T053936_2303104_004,inference_tiles,START,1774368980.6730382
EMIT_L1B_RAD_001_20230131T053936_2303104_004,inference_tiles,END,1774368984.396185
EMIT_L1B_RAD_001_20230131T053936_2303104_004,post_tiles,START,1774368984.396195
EMIT_L1B_RAD_001_20230131T053936_2303104_004,post_tiles,END,1774368984.535767
EMIT_L1B_RAD_001_20230131T053936_2303104_004,stitch_tiles,START,1774368984.5357776
EMIT_L1B_RAD_001_20230131T053936_2303104_004,stitch_tiles,END,1774368984.5501716
EMIT_L1B_RAD_001_20230131T053936_2303104_004,create_out_dir,START,1774368984.5501862
EMIT_L1B_RAD_001_20230131T053936_2303104_004,create_out_dir,END,1774368984.5508633
EMIT_L1B_RAD_001_20230131T053936_2303104_004,save_inference,START,1774368984.5508664
EMIT_L1B_RAD_001_20230131T053936_2303104_004,save_inference,END,1774368984.5933754
EMIT_L1B_RAD_001_20231107T005349_2331101_003,load_scene,START,1774368984.5934014
EMIT_L1B_RAD_001_20231107T005349_2331101_003,load_scene,END,1774368994.8330326
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_prep,START,1774368994.8332744
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_prep,END,1774368997.413786
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_compute,START,1774368997.413795
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_compute,END,1774369012.4684188
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_post,START,1774369012.4684427
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_post,END,1774369012.5075452
EMIT_L1B_RAD_001_20231107T005349_2331101_003,normalize,START,1774369012.5075738
EMIT_L1B_RAD_001_20231107T005349_2331101_003,normalize,END,1774369012.6341348
EMIT_L1B_RAD_001_20231107T005349_2331101_003,tile_image,START,1774369012.634148
EMIT_L1B_RAD_001_20231107T005349_2331101_003,tile_image,END,1774369012.7027416
EMIT_L1B_RAD_001_20231107T005349_2331101_003,inference_tiles,START,1774369012.7027483
EMIT_L1B_RAD_001_20231107T005349_2331101_003,inference_tiles,END,1774369018.9806843
EMIT_L1B_RAD_001_20231107T005349_2331101_003,post_tiles,START,1774369018.980695
EMIT_L1B_RAD_001_20231107T005349_2331101_003,post_tiles,END,1774369019.2128286
EMIT_L1B_RAD_001_20231107T005349_2331101_003,stitch_tiles,START,1774369019.2128363
EMIT_L1B_RAD_001_20231107T005349_2331101_003,stitch_tiles,END,1774369019.237103
EMIT_L1B_RAD_001_20231107T005349_2331101_003,create_out_dir,START,1774369019.2371335
EMIT_L1B_RAD_001_20231107T005349_2331101_003,create_out_dir,END,1774369019.2378209
EMIT_L1B_RAD_001_20231107T005349_2331101_003,save_inference,START,1774369019.2378244
EMIT_L1B_RAD_001_20231107T005349_2331101_003,save_inference,END,1774369019.3038042
EMIT_L1B_RAD_001_20230926T114317_2326908_049,load_scene,START,1774369019.3038304
EMIT_L1B_RAD_001_20230926T114317_2326908_049,load_scene,END,1774369024.8156514
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_prep,START,1774369024.8159378
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_prep,END,1774369026.1840637
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_compute,START,1774369026.1840732
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_compute,END,1774369034.2859535
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_post,START,1774369034.2859688
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_post,END,1774369034.3084927
EMIT_L1B_RAD_001_20230926T114317_2326908_049,normalize,START,1774369034.3085055
EMIT_L1B_RAD_001_20230926T114317_2326908_049,normalize,END,1774369034.3852317
EMIT_L1B_RAD_001_20230926T114317_2326908_049,tile_image,START,1774369034.3852458
EMIT_L1B_RAD_001_20230926T114317_2326908_049,tile_image,END,1774369034.4280484
EMIT_L1B_RAD_001_20230926T114317_2326908_049,inference_tiles,START,1774369034.4280565
EMIT_L1B_RAD_001_20230926T114317_2326908_049,inference_tiles,END,1774369038.189903
EMIT_L1B_RAD_001_20230926T114317_2326908_049,post_tiles,START,1774369038.1899126
EMIT_L1B_RAD_001_20230926T114317_2326908_049,post_tiles,END,1774369038.3290367
EMIT_L1B_RAD_001_20230926T114317_2326908_049,stitch_tiles,START,1774369038.3290482
EMIT_L1B_RAD_001_20230926T114317_2326908_049,stitch_tiles,END,1774369038.3432193
EMIT_L1B_RAD_001_20230926T114317_2326908_049,create_out_dir,START,1774369038.3432574
EMIT_L1B_RAD_001_20230926T114317_2326908_049,create_out_dir,END,1774369038.3439856
EMIT_L1B_RAD_001_20230926T114317_2326908_049,save_inference,START,1774369038.343989
EMIT_L1B_RAD_001_20230926T114317_2326908_049,save_inference,END,1774369038.3859148
EMIT_L1B_RAD_001_20240116T173034_2401611_044,load_scene,START,1774369038.3859408
EMIT_L1B_RAD_001_20240116T173034_2401611_044,load_scene,END,1774369043.8200822
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_prep,START,1774369043.8203356
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_prep,END,1774369045.095562
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_compute,START,1774369045.095572
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_compute,END,1774369052.6507342
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_post,START,1774369052.6507492
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_post,END,1774369052.6729558
EMIT_L1B_RAD_001_20240116T173034_2401611_044,normalize,START,1774369052.6729672
EMIT_L1B_RAD_001_20240116T173034_2401611_044,normalize,END,1774369052.7479036
EMIT_L1B_RAD_001_20240116T173034_2401611_044,tile_image,START,1774369052.7479122
EMIT_L1B_RAD_001_20240116T173034_2401611_044,tile_image,END,1774369052.790231
EMIT_L1B_RAD_001_20240116T173034_2401611_044,inference_tiles,START,1774369052.790238
EMIT_L1B_RAD_001_20240116T173034_2401611_044,inference_tiles,END,1774369056.6966372
EMIT_L1B_RAD_001_20240116T173034_2401611_044,post_tiles,START,1774369056.6966472
EMIT_L1B_RAD_001_20240116T173034_2401611_044,post_tiles,END,1774369056.8356066
EMIT_L1B_RAD_001_20240116T173034_2401611_044,stitch_tiles,START,1774369056.8356178
EMIT_L1B_RAD_001_20240116T173034_2401611_044,stitch_tiles,END,1774369056.8508363
EMIT_L1B_RAD_001_20240116T173034_2401611_044,create_out_dir,START,1774369056.8508506
EMIT_L1B_RAD_001_20240116T173034_2401611_044,create_out_dir,END,1774369056.8515987
EMIT_L1B_RAD_001_20240116T173034_2401611_044,save_inference,START,1774369056.8516023
EMIT_L1B_RAD_001_20240116T173034_2401611_044,save_inference,END,1774369056.8931375
